myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2
Ehd1	0.722	0.39394346252382	0.444	0.568340279773743	1	0.889
Ppp2r5b	0.722	1.93486031286873	0.444	2.79141337818858	0.5	0.111
Kdm2a	0.722	0.679353858427609	0.444	0.980100442562295	1	1
Grk2	0.722	0.479763031824809	0.444	0.692151746815505	1	0.889
Gstp1	0.722	0.369697884249533	0.444	0.533361304233944	1	1
Doc2g	0.722	0.195744577126095	0.444	0.282399730700725	1	0.333
Kmt5b	0.722	1.07329448068382	0.444	1.54843662469604	1	0.556
Ier3ip1	0.722	0.445205436757679	0.444	0.642295675787107	1	0.889
Csnk1a1	0.722	0.302101597607274	0.444	0.435840476712648	1	1
Trim36	0.722	0.505548566665147	0.444	0.729352410056331	1	0.444
Zeb1	0.722	0.551821516208604	0.444	0.796110164889982	1	0.556
Eif2ak2	0.722	1.84054963339749	0.444	2.65535182861255	0.5	0.111
Epb41l3	0.722	1.50407739677627	0.444	2.16992500144231	0.5	0.111
Yipf3	0.722	0.596520344870874	0.444	0.860596943334584	1	0.556
H2-DMa	0.722	0.994712693649958	0.444	1.4350670702381	1	0.667
Wiz	0.722	0.37806613392005	0.444	0.545434136534519	1	0.444
Akap8	0.722	0.579128602159004	0.444	0.835505962371753	1	0.667
Abcg1	0.722	0.857047898311294	0.444	1.23645875269801	1	0.889
Mapk13	0.722	2.22191718992659	0.444	3.20554891117303	0.5	0.111
Ndufb10	0.722	0.345225027730808	0.444	0.49805443549799	1	1
Synj2	0.722	1.94233232770743	0.444	2.80219321694183	0.5	0.111
Snx9	0.722	0.249635166761186	0.444	0.360147417117853	1	0.889
Dzip3	0.722	0.667829372575655	0.444	0.963474123974886	0.75	0.333
Atp6v1a	0.722	0.732525510547031	0.444	1.05681092139086	1	0.778
Pla1a	0.722	2.71303774261325	0.444	3.91408609701272	0.5	0.111
Mylk	0.722	1.21639532432449	0.444	1.75488750216347	0.5	0.111
Rpl35a	0.722	0.188135526659375	0.444	0.271422191326513	1	1
Mcm4	0.722	0.310548551611422	0.444	0.448026855365048	1	1
Emp2	0.722	1.5993875765806	0.444	2.30742852519225	0.5	0.111
Gm18722	0.722	0.191891007810105	0.444	0.276840205358824	0.75	0.222
Grasp	0.722	0.587786664902119	0.444	0.84799690655495	0.5	0.111
Tuba1a	0.722	0.512437227660332	0.444	0.73929064711245	0.75	0.333
Cerk	0.722	0.725772407876022	0.444	1.04706825365678	0.75	0.333
1700001L05Rik	0.722	0.618558323568873	0.444	0.892391025913404	0.75	0.556
Ep300	0.722	0.501313066898292	0.444	0.723241875547003	1	0.778
St13	0.722	0.317021066117039	0.444	0.457364719944383	1	1
Adsl	0.722	0.237020617023761	0.444	0.341948468768623	1	1
Kdelr3	0.722	1.19041983792123	0.444	1.71741279674481	0.5	0.111
Tst	0.722	2.00485268468876	0.444	2.8923910259134	0.5	0.111
Ndrg1	0.722	0.928065793125588	0.444	1.33891591736097	1	1
Crip1	0.722	0.627989272595511	0.444	0.905997009305012	1	0.889
Exoc3l4	0.722	0.810930216216329	0.444	1.16992500144231	0.75	0.333
Pgf	0.722	1.50407739677627	0.444	2.16992500144231	0.5	0.111
Exd2	0.722	1.61327668874127	0.444	2.32746627842879	0.5	0.111
Zfp36l1	0.722	0.396496438125404	0.444	0.572023445013659	1	1
Zfyve26	0.722	0.866888869864373	0.444	1.25065627355517	1	0.889
Stxbp6	0.722	0.554996842079128	0.444	0.800691191776594	0.75	0.556
Dock4	0.722	2.19722457733622	0.444	3.16992500144231	0.5	0.111
Ifrd1	0.722	0.224467178244717	0.444	0.323837684895993	1	1
Snx13	0.722	2.17190676935193	0.444	3.1333991254172	0.5	0.111
Hbp1	0.722	-0.248842239135517	0.444	-0.359003464364516	1	0.333
Adi1	0.722	0.554210369368515	0.444	0.799556551497197	1	0.667
Rps7	0.722	0.179855464298761	0.444	0.259476586420605	1	1
E2f6	0.722	0.938085391701575	0.444	1.35337114253824	0.75	0.444
Lpin1	0.722	0.670841423045648	0.444	0.967819594250851	1	0.778
Fkbp1b	0.722	1.39871688111845	0.444	2.01792190799726	0.5	0.111
Kif3c	0.722	2.19722457733622	0.444	3.16992500144231	0.5	0.111
Rab10	0.722	0.483717305007913	0.444	0.697856557127089	1	1
Trim23	0.722	0.906240396020654	0.444	1.30742852519225	0.5	0.111
Mrps27	0.722	0.457650861278735	0.444	0.660250628025393	1	0.556
Ptcd2	0.722	1.37274139471519	0.444	1.9804472025786	0.75	0.778
Erap1	0.722	0.702716631576096	0.444	1.01380579952503	1	0.778
Thoc3	0.722	0.184228135064537	0.444	0.265785016849828	1	0.667
Txndc5	0.722	0.388073365396295	0.444	0.559871519758326	1	0.889
Eci2	0.722	0.78047100873162	0.444	1.12598165385472	1	0.667
Prpf4b	0.722	0.366998827280368	0.444	0.529467388129452	1	1
Gm48621	0.722	0.810930216216329	0.444	1.16992500144231	0.5	0.111
Gm47826	0.722	1.77234138337095	0.444	2.55694812455156	0.5	0.111
Tnrc6c	0.722	0.895487604244392	0.444	1.29191552582092	0.75	0.444
Wbp2	0.722	0.451374809412242	0.444	0.651196199121243	1	0.889
Llgl2	0.722	1.16760516015506	0.444	1.68449817427207	0.5	0.111
Psmc5	0.722	0.241339283224086	0.444	0.348178987079086	1	1
Adam11	0.722	1.39871688111845	0.444	2.01792190799726	0.5	0.111
Hdac5	0.722	0.778140393393338	0.444	1.12261928666396	0.75	0.333
Tns4	0.722	1.90954250488444	0.444	2.75488750216347	0.5	0.111
Gpr179	0.722	1.67996806323994	0.444	2.4236815936881	0.5	0.111
Dhrs11	0.722	1.63191076828616	0.444	2.35434957257974	0.5	0.111
Ap2b1	0.722	0.354783621632019	0.444	0.51184457151714	1	1
Rnf135	0.722	1.67996806323994	0.444	2.4236815936881	0.5	0.111
Tmem199	0.722	-0.341749293722057	0.444	-0.493040011280117	0.75	0.444
Aldoc	0.722	0.451394039996564	0.444	0.651223942989877	1	0.778
Glod4	0.722	0.541597282432745	0.444	0.78135971352466	1	0.556
Gm45606	0.722	0.375612144958483	0.444	0.54189377882927	0.75	0.222
Gm12328	0.722	0.305561631913396	0.444	0.440832251047397	1	1
Derl2	0.722	0.604135802903648	0.444	0.871583726872566	1	0.667
Fam114a2	0.722	0.554019802431302	0.444	0.799281621521922	1	0.667
Gm2a	0.722	0.425168113965728	0.444	0.613387929562469	1	1
Ifi47	0.722	0.810930216216329	0.444	1.16992500144231	0.5	0.111
Trim7	0.722	1.87564095320876	0.444	2.70597790168252	0.5	0.111
Trim41	0.722	0.928713251872712	0.444	1.33985000288462	0.75	0.333
Tmed4	0.722	0.422272226424545	0.444	0.609210046967834	1	0.889
Zdhhc3	0.722	0.357561647475125	0.444	0.515852415624451	1	1
1110059G10Rik	0.722	0.492476485097794	0.444	0.710493382805015	1	0.667
Glb1	0.722	0.58100697791674	0.444	0.838215885762365	1	1
Wdr6	0.722	1.01856958099457	0.444	1.46948528330122	0.75	0.333
Dalrd3	0.722	0.705569700558502	0.444	1.01792190799726	0.5	0.111
Ulk3	0.722	0.852602912616897	0.444	1.23004599387988	0.75	0.333
Acat1	0.722	0.500258625539849	0.444	0.721720638228269	1	0.889
Phldb1	0.722	0.572971579116978	0.444	0.826623255762382	1	0.556
Zbtb44	0.722	0.810930216216329	0.444	1.16992500144231	1	0.556
Timm29	0.722	0.571700527150494	0.444	0.824789515393625	1	0.556
Med17	0.722	0.623718674128182	0.444	0.899835838074568	1	0.778
Birc2	0.722	0.620734602991468	0.444	0.895530733443971	1	0.778
Xpo7	0.722	0.410307732583953	0.444	0.591948931037263	1	0.778
Gm16973	0.722	1.07329448068382	0.444	1.54843662469604	0.5	0.111
Gm49125	0.722	1.58412010444981	0.444	2.28540221886225	0.5	0.111
Ero1l	0.722	0.189979326860873	0.444	0.274082232733604	1	1
Gnl3	0.722	0.295370055368227	0.444	0.426128914106839	1	1
Spcs1	0.722	0.278309932622918	0.444	0.401516359625226	1	1
6230400D17Rik	0.722	0.993251773010283	0.444	1.43295940727611	0.5	0.111
Tsnax	0.722	0.435386787973214	0.444	0.62813035987753	1	0.889
Wwox	0.722	0.810930216216329	0.444	1.16992500144231	0.75	0.333
Atxn1l	0.722	1.40876721697195	0.444	2.03242147769238	0.5	0.111
Zfhx3	0.722	0.434452644981417	0.444	0.626782676415783	1	0.556
Usb1	0.722	0.841083254387016	0.444	1.2134266400789	1	0.778
Coq9	0.722	1.06516435460057	0.444	1.53670733211394	0.75	0.333
Gm45774	0.722	0.191891007810105	0.444	0.276840205358824	0.75	0.222
Junb	0.722	0.355407144328607	0.444	0.512744124619389	1	1
Adgre5	0.722	1.90954250488444	0.444	2.75488750216347	0.5	0.111
Il15	0.722	1.21639532432449	0.444	1.75488750216347	0.5	0.111
Hmox1	0.722	0.65317992015288	0.444	0.942339431612809	1	0.889
Klf2	0.722	1.85689877139902	0.444	2.67893864893017	0.5	0.111
Babam1	0.722	0.310686701780875	0.444	0.448226163929416	1	1
Rex1bd	0.722	0.308301359654517	0.444	0.444784842672895	1	0.889
Gm5345	0.722	1.05209227303322	0.444	1.51784830486262	0.5	0.111
Mak16	0.722	0.429562659687225	0.444	0.619727918881833	1	0.889
Thap1	0.722	1.40876721697195	0.444	2.03242147769238	0.5	0.111
5830408C22Rik	0.722	0.384845820905428	0.444	0.555215157327104	1	0.444
Snapc2	0.722	1.25824243425999	0.444	1.81526012014295	0.75	0.556
Tbk1	0.722	0.688327894123996	0.444	0.993047239358233	0.75	0.778
Cpm	0.722	0.98763378070606	0.444	1.42485435763905	0.75	0.333
Yeats4	0.722	0.586589776668273	0.444	0.846270161835482	1	1
Cdk17	0.722	0.55531007622421	0.444	0.801143093124341	1	0.778
Slc25a3	0.722	0.228444163529606	0.444	0.32957526184419	1	1
Tle5	0.722	0.34484048629173	0.444	0.497499659470817	1	0.889
Gstt3	0.722	1.27523582434743	0.444	1.83977639974998	0.5	0.111
Ascc1	0.722	0.949080554697146	0.444	1.36923380966572	0.75	0.333
Man1a	0.722	0.520775954619159	0.444	0.751320887143276	1	0.778
Ascc3	0.722	0.47116036737356	0.444	0.679740725473256	1	0.667
Pdss2	0.722	1.30340670131412	0.444	1.88041838424733	0.5	0.111
Gm2467	0.722	0.810930216216329	0.444	1.16992500144231	0.5	0.111
Armt1	0.722	0.538996500732687	0.444	0.777607578663552	1	0.556
Taok2	0.722	0.63080404998581	0.444	0.910057874687201	1	1
Sh2b1	0.722	0.901901994422055	0.444	1.30116953472057	0.75	0.444
Calcb	0.722	1.94233232770743	0.444	2.80219321694183	0.5	0.111
Pde3b	0.722	0.480075971899339	0.444	0.692603223909126	1	0.889
Mical2	0.722	2.03470564783844	0.444	2.93545974780529	0.5	0.111
Akip1	0.722	0.429562659687225	0.444	0.619727918881833	1	0.778
Il18bp	0.722	2.14593128294867	0.444	3.09592441999854	0.5	0.111
Mrpl48	0.722	0.693147180559945	0.444	1	1	0.778
Dgat2	0.722	1.6153030318865	0.444	2.33038967363556	0.5	0.111
Ccdc90b	0.722	1.12678316563481	0.444	1.6256044852185	0.75	0.556
Ngrn	0.722	1.50407739677627	0.444	2.16992500144231	0.5	0.111
Cd37	0.722	0.177206456127184	0.444	0.255654875468196	0.75	0.333
Nosip	0.722	0.271933715483642	0.444	0.39231742277876	1	0.778
Tmem147os	0.722	0.906240396020654	0.444	1.30742852519225	0.5	0.111
Spint2	0.722	0.494810208444014	0.444	0.713860233903414	1	0.556
Akt2	0.722	0.412291073178564	0.444	0.594810286677503	1	0.889
B9d2	0.722	0.323787077093897	0.444	0.467126010427299	1	0.778
Pafah1b3	0.722	0.418888128440305	0.444	0.604327825588087	1	0.556
C5ar1	0.722	2.35849272493234	0.444	3.40258575823259	0.5	0.111
Cnot3	0.722	1.02715332468596	0.444	1.48186900775705	0.75	0.333
Cmas	0.722	0.868917473866678	0.444	1.25358293048922	1	0.556
Tapbpl	0.722	0.523248143764548	0.444	0.754887502163469	0.75	0.333
Clec4a3	0.722	1.64383933915143	0.444	2.37155886261196	0.5	0.111
Clec4a1	0.722	1.5993875765806	0.444	2.30742852519225	0.5	0.111
Slc6a12	0.722	2.17190676935193	0.444	3.1333991254172	0.5	0.111
Mical3	0.722	-0.441832752279039	0.444	-0.637429920615292	1	0.778
Hdhd5	0.722	1.53916871658754	0.444	2.22055107451228	0.5	0.111
Crbn	0.722	0.699704581106105	0.444	1.00946032924907	1	0.556
Chchd6	0.722	0.556696077832088	0.444	0.80314267077069	0.75	0.333
M1ap	0.722	1.18562366565774	0.444	1.71049338280502	0.5	0.111
Avl9	0.722	0.906240396020654	0.444	1.30742852519225	0.5	0.111
Cbx3	0.722	0.443205436091011	0.444	0.639410284743533	1	0.778
Pdia4	0.722	0.640824247190498	0.444	0.924513963503134	1	1
Kdm7a	0.722	0.839101093183025	0.444	1.21056698593966	0.75	0.556
Zc3hav1l	0.722	1.46151778235748	0.444	2.10852445677817	0.5	0.111
Gm43294	0.722	0.906240396020654	0.444	1.30742852519225	0.5	0.111
Slc7a1	0.722	0.332147806088538	0.444	0.479187992686082	1	1
Ptcd1	0.722	1.76644166124377	0.444	2.54843662469604	0.5	0.111
Amz1	0.722	1.07531672606459	0.444	1.55135410807834	0.75	0.333
Prkrip1	0.722	0.414048851799556	0.444	0.597346225176989	1	0.778
Aacs	0.722	0.273436345368177	0.444	0.394485259461471	1	0.667
Bri3bp	0.722	0.311221432556677	0.444	0.448997617367877	1	1
Dynll1	0.722	0.401520329817148	0.444	0.579271388643301	1	1
Gltp	0.722	0.401145446963648	0.444	0.578730547009641	1	1
Nfxl1	0.722	1.32175583998232	0.444	1.90689059560852	0.5	0.111
Acox3	0.722	0.998141758304475	0.444	1.44001416481006	0.75	0.556
Kmt2e	0.722	0.176532539728574	0.444	0.254682619621947	1	0.889
5031425E22Rik	0.722	0.727548607277278	0.444	1.0496307677246	0.75	0.333
Psmc2	0.722	0.532216813747308	0.444	0.767826557870967	1	1
Akap9	0.722	0.213093215460709	0.444	0.307428525192248	1	1
Plekhn1	0.722	2.22191718992659	0.444	3.20554891117303	0.5	0.111
Mad2l2	0.722	0.367927188789099	0.444	0.530806730674251	1	0.778
Crocc	0.722	0.75377180237638	0.444	1.08746284125034	0.75	0.333
Lypla2	0.722	0.622877984713389	0.444	0.898622979624919	1	0.889
Nipal3	0.722	0.191891007810105	0.444	0.276840205358824	0.75	0.222
Mtfr1l	0.722	0.362677832902956	0.444	0.523233510969451	1	0.778
1110065P20Rik	0.722	0.389716751140025	0.444	0.562242424221073	1	0.444
Eri3	0.722	0.53380790397955	0.444	0.770122015858629	1	0.889
Osbpl9	0.722	0.25636919894253	0.444	0.369862571951065	1	0.778
Yipf1	0.722	0.328078444492744	0.444	0.473317144892247	1	0.556
Oma1	0.722	0.705569700558503	0.444	1.01792190799726	0.75	0.222
Plaa	0.722	0.892155656138915	0.444	1.28710854081265	1	0.889
Hacd4	0.722	0.810930216216329	0.444	1.16992500144231	0.5	0.111
Tlr4	0.722	0.613762151305379	0.444	0.885471611973613	1	0.667
Akna	0.722	0.66703603655626	0.444	0.962329582033945	1	0.667
Fkbp15	0.722	1.04454506739783	0.444	1.50695998871988	0.75	0.556
Ecpas	0.722	0.630853329276198	0.444	0.910128969675063	1	1
Dnajb5	0.722	1.72722094809048	0.444	2.49185309632967	0.5	0.111
Topors	0.722	0.527162043085684	0.444	0.76053406530461	1	0.778
Tmem68	0.722	0.768370601797533	0.444	1.10852445677817	0.75	0.556
Gbp3	0.722	2.10191439753189	0.444	3.03242147769238	0.5	0.111
Fcgr1	0.722	2.37954613413017	0.444	3.43295940727611	0.5	0.111
BC028528	0.722	1.72722094809048	0.444	2.49185309632967	0.5	0.111
Ensa	0.722	0.596919148465391	0.444	0.861172295302683	1	1
Arnt	0.722	0.758286482730906	0.444	1.09397614820901	1	0.667
Psmd4	0.722	0.274565988653964	0.444	0.396114990227848	1	1
Slc27a3	0.722	1.94233232770743	0.444	2.80219321694183	0.5	0.111
Il6ra	0.722	1.22782402014812	0.444	1.77137562495204	0.75	0.556
Gba	0.722	0.383260950797154	0.444	0.552928673081444	1	1
Eif2a	0.722	1.05121004977353	0.444	1.51657552574091	1	0.778
Hspa4l	0.722	0.698662914345248	0.444	1.00795752177892	1	0.778
Ndufb5	0.722	0.242326791783527	0.444	0.349603660780627	1	1
Sirpb1b	0.722	1.5993875765806	0.444	2.30742852519225	0.5	0.111
Taf9b	0.722	1.55286756094571	0.444	2.24031432933371	0.5	0.111
Gm6977	0.722	0.271933715483642	0.444	0.39231742277876	1	0.889
Atp6ap1	0.722	0.481529690197256	0.444	0.694700496088379	1	1
Rbmx	0.722	1.05999745254033	0.444	1.52925306813487	1	0.778
Rbmx2	0.722	1.21639532432449	0.444	1.75488750216347	0.5	0.111
Bcor	0.722	0.491159829213047	0.444	0.708593849889534	1	0.667
Dynlt3	0.722	0.187309098304993	0.444	0.270229907237997	1	0.778
Osbpl2	0.722	0.784261969134168	0.444	1.13145085362768	0.75	0.333
Rbm39	0.722	0.276677459555199	0.444	0.399161198826041	1	1
Slx4ip	0.722	0.775838896405059	0.444	1.11929892837234	0.75	0.333
Ccndbp1	0.722	0.210873458722396	0.444	0.304226093153904	0.75	0.333
Gm13886	0.722	0.271933715483642	0.444	0.39231742277876	0.75	0.222
Ube2e3	0.722	0.475916769058776	0.444	0.686602762596994	1	0.778
Pdk1	0.722	0.278390832226554	0.444	0.4016330730822	1	1
Pdcl	0.722	1.08059378316543	0.444	1.55896729218821	0.75	0.556
Gtf3c4	0.722	2.0636931847117	0.444	2.97727992349992	0.5	0.111
Rpsa-ps9	0.722	0.405465108108164	0.444	0.584962500721156	0.75	0.222
Wdr5	0.722	0.268408861640206	0.444	0.387232133618977	1	0.667
Rabl6	0.722	0.493063167426151	0.444	0.711339786490712	1	1
Paxx	0.722	0.810930216216329	0.444	1.16992500144231	0.5	0.111
Cr1l	0.722	0.432276365558821	0.444	0.623642968885216	1	0.889
Uhmk1	0.722	0.324869150074734	0.444	0.468687111750632	1	0.889
Actr3	0.722	0.501479761347753	0.444	0.723482364802584	1	1
Marco	0.722	2.47347795396438	0.444	3.56847437793259	0.5	0.111
Dbi	0.722	0.504343989125395	0.444	0.727614572013365	1	1
Gm15427	0.722	0.548565951748838	0.444	0.791413378188582	0.75	0.667
Atg4b	0.722	0.693147180559945	0.444	1	1	0.556
Itm2c	0.722	0.59735611591827	0.444	0.861802706079981	1	0.889
Bcs1l	0.722	1.64925940662077	0.444	2.37937836707126	0.5	0.111
Nrp2	0.722	0.388770229535994	0.444	0.560876882196844	1	1
Raph1	0.722	0.707745979981098	0.444	1.02106161552783	1	0.667
Nabp1	0.722	0.587786664902119	0.444	0.84799690655495	1	0.889
Il1rl2	0.722	2.01490302054227	0.444	2.90689059560852	0.5	0.111
F830112A20Rik	0.722	1.68639895357023	0.444	2.43295940727611	0.5	0.111
Gm7784	0.722	0.271933715483642	0.444	0.39231742277876	0.75	0.222
Ablim1	0.278	-2.26868354131836	0.444	-3.27301849440642	0	0.444
Dusp5	0.278	-0.713349887877464	0.444	-1.02914634565952	0.75	1
Kazald1	0.278	-2.37748640116716	0.444	-3.42998784074482	0	0.444
Scd1	0.278	-1.09008840908521	0.444	-1.57266514191777	1	1
Cwf19l1	0.278	-1.85456037046709	0.444	-2.67556504950206	0.25	0.556
Marchf5	0.278	-0.56037136031742	0.444	-0.808444982586145	1	0.889
Zfpl1	0.278	-1.89711998488588	0.444	-2.73696559416621	0.25	0.556
Rps6kb2	0.278	-2.31363492918063	0.444	-3.33786963875638	0	0.444
Ndufv1	0.278	-0.644357016390513	0.444	-0.929610672108603	1	1
Ndufs8	0.278	-0.684882670710052	0.444	-0.98807683262418	1	0.889
B020010K11Rik	0.278	-1.06087196068526	0.444	-1.53051471669878	0	0.444
Smad7	0.278	-1.63141681915288	0.444	-2.3536369546147	0	0.444
Smim3	0.278	-0.789161833799534	0.444	-1.13851986408143	0.75	0.889
Lmnb1	0.278	-1.92990980770887	0.444	-2.78427130894456	0	0.444
Pfdn1	0.278	-0.619815907474396	0.444	-0.894205335977404	1	1
Map3k8	0.278	-3.0476920124847	0.444	-4.39689015256858	0.25	0.556
Foxn2	0.278	-0.710096738873719	0.444	-1.02445304372454	0.75	1
Oard1	0.278	-0.553385238184787	0.444	-0.79836613883035	0.25	0.778
9130008F23Rik	0.278	-1.13497993283898	0.444	-1.63742992061529	0	0.444
Ppt2	0.278	-1.37029401977345	0.444	-1.97691638688696	0.25	0.556
Ergic1	0.278	-0.487395371957605	0.444	-0.703162886075468	1	1
Msrb1	0.278	-0.416299450273875	0.444	-0.60059315243492	1	0.889
Atp5o	0.278	-0.314350319533943	0.444	-0.453511647093479	1	1
Abi3bp	0.278	-2.37748640116716	0.444	-3.42998784074482	0	0.444
Gm6030	0.278	-0.510825623765991	0.444	-0.736965594166206	0	0.444
Spice1	0.278	-2.38774290133435	0.444	-3.4447848426729	0	0.444
Hspbap1	0.278	-1.38629436111989	0.444	-2	0	0.444
Slc38a1	0.278	-0.505187268111723	0.444	-0.728831166425027	1	1
Pla2g6	0.278	-1.81010860789625	0.444	-2.61143471208235	0	0.444
Sh3bp1	0.278	-0.93826963859293	0.444	-1.3536369546147	0	0.444
Ift27	0.278	-1.7730673362159	0.444	-2.55799545312089	0	0.444
Ppp1r16a	0.278	-0.838858991741339	0.444	-1.21021770739035	0.5	0.778
Wdyhv1	0.278	-1.54044504094715	0.444	-2.22239242133645	0	0.444
Pabpc1	0.278	-0.283737294160765	0.444	-0.409346387200988	1	1
Polr2k	0.278	-0.510825623765991	0.444	-0.736965594166206	0	0.444
Nadk2	0.278	-2.62948787859911	0.444	-3.79354912253257	0.25	0.556
Selenop	0.278	-0.667171694156685	0.444	-0.962525294581337	0.5	0.889
Bag5	0.278	-0.40764138753076	0.444	-0.588102208251724	0.25	0.778
Jdp2	0.278	-1.32913594727994	0.444	-1.91753783980803	0	0.444
Nubpl	0.278	-1.17007125265025	0.444	-1.68805599368526	0	0.444
Hdac9	0.278	-1.41369333530801	0.444	-2.03952836418664	0	0.444
Gm4804	0.278	-0.635988766719997	0.444	-0.917537839808027	0	0.444
Naip5	0.278	-1.49165487677772	0.444	-2.15200309344505	0	0.444
Mccc2	0.278	-1.35812348415319	0.444	-1.95935801550265	0	0.444
Iqgap2	0.278	-1.06087196068526	0.444	-1.53051471669878	0	0.444
Gm47088	0.278	-1.38629436111989	0.444	-2	0	0.444
Zfp87	0.278	-1.02165124753198	0.444	-1.47393118833241	0	0.444
Zfp455	0.278	-0.441832752279039	0.444	-0.637429920615292	0	0.444
Ctsl	0.278	-0.922660482935285	0.444	-1.33111770315495	1	1
Gm47585	0.278	-1.44036158239017	0.444	-2.07800251200127	0	0.444
Aopep	0.278	-2.21557371600442	0.444	-3.1963972128035	0.5	0.778
Hnrnpa0	0.278	-0.339140369727256	0.444	-0.489276129570762	1	1
Gm7251	0.278	-0.441832752279039	0.444	-0.637429920615292	0	0.444
H1f4	0.278	-0.980829253011726	0.444	-1.41503749927884	0	0.444
Zfp322a	0.278	-1.35812348415319	0.444	-1.95935801550265	0	0.444
Hexdc	0.278	-1.49165487677772	0.444	-2.15200309344505	0	0.444
Ogfod3	0.278	-2.03688192726104	0.444	-2.93859945533586	0	0.444
Lrrc45	0.278	-2.55636561377015	0.444	-3.68805599368526	0	0.444
Mrpl12	0.278	-0.476109186808221	0.444	-0.686880362729897	1	1
Galk1	0.278	-0.481149855619874	0.444	-0.694152510627234	1	1
Atxn7l3	0.278	-1.12434153463393	0.444	-1.62208195628186	0.5	0.778
Coa3	0.278	-0.508803378385223	0.444	-0.734048110783911	1	1
Jup	0.278	-0.276508771853656	0.444	-0.398917833915567	0.25	0.778
Gm10039	0.278	-0.441832752279039	0.444	-0.637429920615292	0	0.444
Luc7l3	0.278	-0.540877968832392	0.444	-0.780321963360588	1	1
Smg8	0.278	-1.49165487677772	0.444	-2.15200309344505	0	0.444
AA465934	0.278	-0.847297860387203	0.444	-1.22239242133645	0	0.444
Gm12332	0.278	-0.441832752279039	0.444	-0.637429920615292	0	0.444
Phf23	0.278	-0.639312869503835	0.444	-0.922333506409676	1	0.889
0610009B22Rik	0.278	-0.831297519040763	0.444	-1.19930880822341	0.5	0.667
Havcr2	0.278	-1.82812711339893	0.444	-2.63742992061529	0	0.444
Gm12168	0.278	-0.635988766719997	0.444	-0.917537839808027	0	0.444
C1d	0.278	-0.48227372183755	0.444	-0.695773906846097	1	1
Nefh	0.278	-1.71479842809193	0.444	-2.47393118833241	0	0.444
Gorasp1	0.278	-2.97325941770193	0.444	-4.28950661719499	0	0.444
Nicn1	0.278	-1.8632184332102	0.444	-2.68805599368526	0	0.444
Zfp280d	0.278	-1.65716931525529	0.444	-2.39078995303217	0.25	0.556
Plekho2	0.278	-1.00707747908666	0.444	-1.45290568486929	0.75	1
Rps11-ps1	0.278	-0.747214401830221	0.444	-1.07800251200127	0	0.444
Mtmr2	0.278	-0.562118918153541	0.444	-0.810966175609983	0.75	0.778
Dgkh	0.278	-1.92990980770887	0.444	-2.78427130894456	0	0.444
Sucla2	0.278	-0.821107528135013	0.444	-1.18460775887698	1	0.889
Ccar2	0.278	-1.54044504094715	0.444	-2.22239242133645	0	0.444
Ctsb	0.278	-0.443357840267182	0.444	-0.639630157492703	1	1
Gjb2	0.278	-1.56397553835734	0.444	-2.25633975325979	0	0.444
Acin1	0.278	-0.873660418597116	0.444	-1.26042555333104	1	1
Psmb5	0.278	-0.39908490256557	0.444	-0.575757809825003	1	1
Mrpl52	0.278	-0.412273950037495	0.444	-0.594785583206797	1	1
Fbxo34	0.278	-1.51634748936809	0.444	-2.18762700317577	0	0.444
2810402E24Rik	0.278	-0.635988766719997	0.444	-0.917537839808027	0	0.444
Dnajc9	0.278	-1.4118059487773	0.444	-2.03680544099855	1	0.889
Spg7	0.278	-1.05573056118484	0.444	-1.5230972451363	0.25	0.778
Mlycd	0.278	-2.31583031974407	0.444	-3.34103691783507	0.25	0.556
Cmtm4	0.278	-2.40794560865187	0.444	-3.47393118833241	0	0.444
Cx3cl1	0.278	-1.28474784451115	0.444	-1.85349934406902	0.75	1
Gm5910	0.278	-0.441832752279039	0.444	-0.637429920615292	0	0.444
Cope	0.278	-0.470989336570494	0.444	-0.679493980181836	1	1
Frg1	0.278	-0.569914540135997	0.444	-0.822212880784717	1	0.889
Pet100	0.278	-0.696145683556201	0.444	-1.00432592540279	1	1
Gns	0.278	-1.13786177921387	0.444	-1.64158754608895	1	1
