p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Gabarapl1	3.89968088509113e-21	-0.717171724801577	1	1	8.22403701856869e-17
Serpinb9	4.0573524176165e-21	2.6823750023791	0.25	0.444	8.55655051351145e-17
Itsn1	4.06956368437578e-21	-2.88896868761126	1	1	8.58230285398007e-17
Pkmyt1	5.09768416422894e-21	1.6724253419715	1	0.556	1.07505061339424e-16
Dgkz	5.447508778642e-21	-2.32106135106983	0.75	1	1.14882512632781e-16
Ndufs1	5.52586412403681e-21	1.54338339696976	1	0.778	1.16534948511812e-16
Rasa1	5.57189096376454e-21	2.3295816674308	1	0.667	1.1750560853483e-16
Dtnbp1	6.21697716774706e-21	-2.00639777119815	0.75	1	1.31109831490618e-16
Acadm	6.63386692717278e-21	3.1548181090521	1	0.444	1.39901619627147e-16
Ypel5	7.02407908508605e-21	2.1963972128035	1	0.778	1.4813080382538e-16
Lratd2	9.13563030771595e-21	3.74146698640115	1	0.333	1.92661307559422e-16
Cul3	1.12262918625143e-20	1.64229567578711	1	1	2.36751269088565e-16
Tcf25	1.53383185101108e-20	0.832366254841186	1	1	3.23469799059726e-16
Emilin2	1.68307196906743e-20	1.04478324816483	1	0.889	3.54943047556631e-16
Tmem175	1.68964491416169e-20	2.61049759282829	0.75	0.333	3.56329215947559e-16
Srd5a3	1.78297519657787e-20	1.62935662007961	0.5	0.778	3.76011639206308e-16
Lamp1	1.80961882663981e-20	-0.666463771047577	1	1	3.81630514350069e-16
Psmc4	1.86518572855468e-20	-1.19022241567554	1	1	3.93349018294896e-16
Fbxo9	1.96030761505269e-20	2.38751643651494	1	0.333	4.13409272938461e-16
Chst7	2.05860768328148e-20	3.86382187371663	1	0.111	4.34139774327231e-16
Abcd1	2.20901373578787e-20	2.70908381255034	0.75	0.333	4.65858906740304e-16
Cct8	2.56998399828573e-20	0.69850503226595	1	1	5.41983925398477e-16
Habp4	2.86912885042634e-20	2.66468969319189	1	0.222	6.05070583266411e-16
Git2	2.93063230279643e-20	1.6959938131099	1	0.889	6.1804104633674e-16
Smim20	2.93569175752325e-20	1.467605550083	1	0.889	6.19108034744077e-16
Grk3	2.97583994548364e-20	1.39993060688864	1	0.556	6.27574886103044e-16
Alcam	4.24039244816762e-20	1.65145791250806	1	0.667	8.94256363394069e-16
Ifi27l2a	4.4538568389662e-20	1.60382152797247	1	0.778	9.39273868769583e-16
Vps41	4.51405469572771e-20	1.56111575876679	1	0.778	9.51968994782016e-16
H2-K2	4.85788383236902e-20	1.86180270607998	1	0.667	1.0244791214083e-15
Wnk1	4.91521189450148e-20	0.938451857500454	1	1	1.03656903643142e-15
Plxnd1	5.13402173767426e-20	1.28992477755294	1	1	1.08271384425813e-15
F11r	5.54136950471073e-20	1.8689227454095	1	0.556	1.16861941484845e-15
BC035044	6.07028579152248e-20	2.43295940727611	0.75	0.333	1.28016257057418e-15
Ppp6c	6.62202863357302e-20	1.406685713067	1	0.778	1.39651961853421e-15
Hk2	7.13238353271503e-20	-1.02475762181609	1	1	1.50414836321427e-15
Plekho2	7.232199129613e-20	-1.45290568486929	0.75	1	1.52519847444409e-15
Strip2	8.70305933995522e-20	3.00180224263399	1	0.556	1.83538818420316e-15
Lsm4	1.12804930387416e-19	-1.59616795542904	1	1	2.37894317694021e-15
Edem1	1.23966603703454e-19	1.16407227519688	1	1	2.61433170550214e-15
Smpdl3b	1.24217934552333e-19	1.62813035987753	1	0.556	2.61963202177415e-15
Mbd3	1.28468283114455e-19	-1.3250455983988	1	1	2.70926762260074e-15
Ptcd2	1.39630356315628e-19	1.9804472025786	0.75	0.778	2.94466458434029e-15
Ptpn3	1.40265337686672e-19	2.98550043030489	0.75	0.556	2.95805570647423e-15
Ampd2	1.41989543575721e-19	-0.875426129586982	1	1	2.99441748446837e-15
Trf	1.4252493038553e-19	0.960356620463448	1	0.889	3.00570825690045e-15
Sh3bgrl2	1.49794870978018e-19	-2.96913903629524	0.25	0.444	3.15902403405543e-15
Srrm2	1.57957225014946e-19	-0.561457160526733	1	1	3.3311599183402e-15
Rdx	1.6630400449543e-19	-1.00791387086396	1	1	3.50718515080412e-15
Snapin	1.69578090198702e-19	2.38222860515518	1	0.667	3.57623234420042e-15
Itgb2	1.70221026487279e-19	0.696283831211367	1	1	3.58979122759023e-15
Adprh	1.78646884821859e-19	-1.80181673851617	1	1	3.76748415400817e-15
Cers2	1.97490669511558e-19	1.19490735799965	1	0.889	4.16488072932925e-15
Ier2	2.01737289399562e-19	-1.31823506628191	1	1	4.25443769614737e-15
Spcs3	2.15887408305686e-19	-1.04966443661317	1	1	4.55284955375862e-15
Gpr132	2.26650596012561e-19	1.20839914925695	1	0.778	4.7798344193089e-15
Maf1	2.33197780481262e-19	1.55123164340861	1	0.778	4.91790799256934e-15
Chka	2.5515442209472e-19	0.927354698168235	1	0.889	5.38095160755555e-15
Cd36	3.15879269304904e-19	1.20874425033284	1	0.667	6.66157791037111e-15
Atp6v1a	3.29657521186059e-19	1.05681092139086	1	0.778	6.95214746429279e-15
Vps16	3.87894164118441e-19	1.37155886261196	1	0.889	8.18030002709381e-15
Arl5c	4.01420942561797e-19	3.01122725542325	0.75	0.222	8.46556625768573e-15
Il6	4.13866657211119e-19	3.23703919730085	0.75	0.333	8.72803393392528e-15
Sulf2	4.24676673951934e-19	-1.18686735680058	1	1	8.95600637697233e-15
Mtpn	4.60131512704839e-19	0.721585527012641	1	1	9.70371347143235e-15
Htt	4.66758540999986e-19	-1.82679241456839	1	1	9.8434708711487e-15
Cat	5.34894221335053e-19	1.37393889346391	1	1	1.12803842337349e-14
Trip12	5.4599267290374e-19	1.13529865833268	1	1	1.1514439478867e-14
Rnf181	5.59521821374756e-19	1.61555082055458	1	0.778	1.17997556909722e-14
Parl	5.97643503160724e-19	0.939071001357668	1	1	1.26037038381565e-14
Mmp14	6.13005845866119e-19	1.00370804877756	1	0.778	1.29276802834706e-14
Gsap	6.44794854482949e-19	1.13515958328164	1	0.778	1.35980786861909e-14
Surf4	7.21293982585314e-19	-1.00489879941284	1	1	1.52113687987417e-14
Ctsh	7.4191239943387e-19	0.866660750819985	1	0.889	1.56461905916609e-14
Ifi27	8.22728514557449e-19	1.93288580414146	1	0.778	1.7350521643502e-14
Vars	8.36496520224598e-19	-1.38529015588479	1	1	1.76408751150166e-14
Irf1	8.60879245994469e-19	1.79051141189419	1	0.556	1.81550824187774e-14
Dnajc9	8.81631309162202e-19	-2.03680544099855	1	0.889	1.85927226789217e-14
Atp5mpl	9.30131249687673e-19	-1.00910743079021	1	1	1.96155379246633e-14
Capn7	1.00142284658927e-18	1.63065459141403	1	0.889	2.11190064117211e-14
Kmt5c	1.02590417936345e-18	1.8431146851752	1	0.667	2.16352932385959e-14
Ikbkg	1.03159491782732e-18	1.44878437443779	1	0.667	2.17553052220604e-14
Rars	1.03506616936815e-18	1.53796502118399	1	0.889	2.1828510445805e-14
Rplp2	1.21469390488154e-18	-0.689555736775942	1	1	2.56166797600469e-14
Mef2a	1.29311709070916e-18	2.18487534290828	1	0.667	2.72705463259654e-14
Tm9sf2	1.39514143383519e-18	1.58832935181955	1	0.889	2.94221376981504e-14
Kctd12	1.50263026285336e-18	2.7042614290935	1	0.556	3.16889696133146e-14
Zzef1	1.60953941858026e-18	3.27426166125705	1	0.556	3.39435767984392e-14
Smarce1	1.6856624560594e-18	1.82374936030827	1	0.889	3.55489355358367e-14
Smap2	1.70343256264334e-18	-1.25492935619674	0.75	0.889	3.59236893135854e-14
Reep5	1.75351125523402e-18	-1.27460379454593	1	1	3.69797988616303e-14
Zc3h13	1.89389993153058e-18	1.5716656781077	1	0.889	3.99404556560484e-14
Nsf	1.9324175896983e-18	-1.20686502847957	1	1	4.07527545491475e-14
Cyb5b	2.24281410011807e-18	0.676820533777023	1	1	4.72987065573899e-14
P2ry10	2.30314689590138e-18	2.01238372445583	1	0.667	4.85710648876642e-14
Park7	2.49833700237658e-18	-1.23472801568873	1	1	5.26874290431198e-14
Gpaa1	2.71258855851937e-18	-1.61912910387235	1	0.889	5.72057801106149e-14
Ccn3	3.0650959629123e-18	2.77258950389693	0.75	0.222	6.46398087618575e-14
Eapp	3.13671363903894e-18	2.46690673919944	1	0.556	6.61501539336922e-14
Nsmf	3.20108382140658e-18	2.20095189706294	1	0.444	6.75076567096435e-14
Samd9l	3.22936981310409e-18	2.38142910663602	0.75	0.444	6.81041799885522e-14
Abcd3	3.24815729342448e-18	1.73180388905043	0.75	0.667	6.85003891610288e-14
Ccnt2	3.36557964451881e-18	1.97727992349992	0.75	0.667	7.09767091232571e-14
Capza2	3.54967660449705e-18	0.785192173891544	1	1	7.48591299122384e-14
Clk1	3.72984862680505e-18	1.2190726507714	1	0.889	7.86587776906917e-14
Ndufa6	4.18345622439134e-18	-2.55170004658941	1	1	8.8224908316189e-14
Cyfip1	4.19459312716789e-18	1.2350200296642	1	1	8.84597744588436e-14
Cd63	4.43544440211843e-18	0.827381549032658	1	0.889	9.35390869962757e-14
Lsp1	4.60498953452947e-18	0.523217267239009	1	1	9.7114624293692e-14
Ly75	4.69600003789532e-18	-1.45734830413681	0.75	1	9.90339447991745e-14
Rps6ka5	4.77915543508691e-18	2.98621304826992	1	0.222	1.00787608970548e-13
Nolc1	4.90251052157398e-18	-1.12994617257185	1	1	1.03389044389474e-13
Ntmt1	5.55272427584681e-18	-1.34103691783507	0.75	1	1.17101402253333e-13
Cyth1	5.99289029027152e-18	1.2276404992986	1	0.778	1.26384063331536e-13
Itga4	6.21383990313869e-18	2.70242008226933	1	0.444	1.31043669717292e-13
Frrs1	6.45473878016269e-18	1.01380579952503	1	0.889	1.36123986134851e-13
Slfn9	6.98849395028782e-18	1.62935662007961	1	0.778	1.4738034891762e-13
Parn	7.46653992237407e-18	2.12507076565805	1	0.556	1.57461860422947e-13
Gadd45b	7.63327401432761e-18	0.826410044346804	1	0.889	1.60978115688155e-13
2510009E07Rik	7.98519092033306e-18	3.20554891117303	0.75	0.333	1.68399691318904e-13
Ranbp2	9.03166934956083e-18	-3.05675477829723	0.75	1	1.90468874912888e-13
Csde1	9.36088766641553e-18	1.14461391291313	1	0.889	1.97411759997037e-13
Igsf6	1.03613480429346e-17	3.93545974780529	0.75	0.333	2.18510468877447e-13
Rnf14	1.03874954916931e-17	1.88041838424733	0.75	0.667	2.19061892424317e-13
Tor3a	1.07865139370559e-17	-2.2410080995038	0.5	0.889	2.27476792418571e-13
Srebf1	1.09557101219097e-17	-1.1854260949825	1	0.889	2.31044970760953e-13
Ddx17	1.22324486971201e-17	-1.32161063531058	1	1	2.57970110573566e-13
Rftn1	1.30008308474607e-17	1.07937324373469	1	0.889	2.74174521742099e-13
Srek1	1.48181843320331e-17	1.25504161508026	1	0.889	3.12500689378247e-13
Uchl5	1.5236569476895e-17	1.52525625459689	1	0.889	3.21324013698238e-13
Pfn1	1.69511353089704e-17	-0.313079163461074	1	1	3.57482492530877e-13
Sdc3	1.6965515182317e-17	0.840383722445075	1	0.667	3.57785749679883e-13
Batf3	1.74809522082314e-17	-1.82646374500531	0.75	1	3.68655801119392e-13
Usp7	1.77484350235715e-17	1.19088462007796	1	0.889	3.74296746212099e-13
St3gal3	1.78914109147183e-17	2.58496250072116	1	0.444	3.77311964780495e-13
Phf5a	1.83624460737516e-17	-1.46524894523261	1	1	3.87245625249346e-13
Rap2a	1.90316301953141e-17	-0.785495488093865	1	1	4.0135804918898e-13
Hook2	1.93474737693388e-17	2.50977500432694	1	0.111	4.08018874321587e-13
Plpp5	1.97381747561496e-17	2.93176526424755	1	0.333	4.16258367432438e-13
Gtpbp2	1.97435064376891e-17	2.93176526424755	1	0.222	4.16370807264425e-13
Clec4a2	1.98891361086812e-17	2.33138842413643	0.75	0.333	4.19441991395978e-13
Fam20c	2.00995889307242e-17	-1.17199456863252	0.75	0.778	4.23880230960042e-13
Ly6c2	2.05473726026435e-17	0.528041953129781	1	0.556	4.33323540817149e-13
Mtap	2.12912904282697e-17	1.13195715124329	1	1	4.49012023841779e-13
Fxyd5	2.18558349956406e-17	0.545812746966003	1	1	4.60917704223064e-13
Swap70	2.44728953495034e-17	-1.06683571018237	1	0.889	5.16108890025677e-13
Rragc	2.50232467184983e-17	1.45622918659895	1	0.556	5.27715250046411e-13
Tbc1d4	2.60642812748701e-17	1.47477958297073	1	0.667	5.49669627805737e-13
Asah1	2.78225580197384e-17	1.04112323041526	1	0.889	5.86749926078262e-13
Nde1	2.86732591997644e-17	1.25690830303695	1	0.778	6.04690363263831e-13
Zfp36	2.97903410982051e-17	-2.53494696301404	1	1	6.28248503420047e-13
Cacna1d	3.120232453624e-17	-3.20511442990461	0.25	0.778	6.58025822144766e-13
Slu7	3.13263114209434e-17	2.5668151540109	0.75	0.333	6.60640581556274e-13
Mis12	3.15318050165336e-17	2.5668151540109	0.75	0.222	6.64974235993678e-13
Otud5	3.64965134679645e-17	1.61945087710645	1	0.889	7.69674972525903e-13
Tbc1d17	3.72391243034384e-17	-3.09134031153843	0.75	0.889	7.85335892435212e-13
Ext1	4.03894989316566e-17	3.64565843240871	1	0.333	8.51774142969706e-13
Dgkd	4.07479451028038e-17	1.65300788814425	1	0.778	8.59333414273029e-13
Sdf2	5.01888403388385e-17	1.24031432933371	1	0.889	1.05843245390576e-12
Mga	5.21636784149129e-17	1.44864102950838	1	0.778	1.1000798140921e-12
Mdn1	5.25437167626055e-17	-1.62742274725991	0.75	1	1.10809444280659e-12
Gtpbp1	5.80039074041812e-17	1.43295940727611	1	0.556	1.22324440324678e-12
Trem1	6.17845628915144e-17	2.38049198738197	0.5	0.333	1.30297464681915e-12
Il13ra1	6.21470093595872e-17	1.88815403302693	1	0.444	1.31061828038433e-12
Uba7	6.97271721629217e-17	3.20739970686098	0.5	0.333	1.47047633374385e-12
Myo1f	6.98570575277746e-17	1.24108603036355	0.5	0.444	1.47321548620324e-12
Usp19	7.47322121886825e-17	-2.61029379067778	1	1	1.57602762284713e-12
Lyst	8.20046011288312e-17	2.0496307677246	0.75	0.556	1.72939503320592e-12
Irf2	8.21380032041787e-17	2.0496307677246	1	0.556	1.73220834957292e-12
Tmem183a	8.24859872681342e-17	1.40494503110651	1	0.778	1.73954698549768e-12
Tnip3	8.56514592718862e-17	-1.94158331377468	0.75	0.889	1.80630362458481e-12
Ttc4	9.62401708412673e-17	3.3037807481771	1	0.556	2.02960896287149e-12
Hsp90aa1	9.95271699267942e-17	-0.885116362115649	1	1	2.09892848658616e-12
Tyms	1.02762035032003e-16	1.22437278546469	1	0.778	2.16714855678991e-12
Pus10	1.03822152281643e-16	3.18878402869363	1	0.333	2.18950536946757e-12
Srgn	1.06291826137735e-16	-0.333452979816089	1	1	2.2415883214187e-12
Rbbp6	1.06302760060775e-16	1.59261607326459	1	0.778	2.24181890692167e-12
Slc29a1	1.07439503788935e-16	-1.41503749927884	0.75	0.889	2.26579169540485e-12
Psme4	1.13307627016279e-16	1.40832974076739	1	0.889	2.3895445461463e-12
Hadha	1.23221778706624e-16	1.59655047499637	1	0.889	2.59862409114399e-12
Nfkbie	1.2657821959841e-16	1.69348695749932	1	0.556	2.66940807311086e-12
Stx5a	1.27375189791345e-16	2.55987151975833	1	0.444	2.68621537750968e-12
Ndst2	1.27872922285872e-16	-2.05107418459427	0.5	0.889	2.69671205808675e-12
Ngdn	1.35129263747236e-16	1.94753258010586	1	0.444	2.84974104316546e-12
Nr2c2	1.48511558430192e-16	2.20469041960299	1	0.556	3.13196025573432e-12
Prr14	1.75204055370587e-16	2.51096191927738	1	0.444	3.69487832371031e-12
Dpysl2	1.86059383155994e-16	1.17722980206555	1	1	3.92380633137676e-12
Erp44	2.01525250881308e-16	2.06069593168755	1	0.778	4.2499660158359e-12
Lpcat1	2.03036920811653e-16	1.44930740136359	1	1	4.28184562299695e-12
Rbms1	2.12624839595806e-16	-1.32888085552913	1	1	4.48404524223596e-12
Nudt17	2.40571044954373e-16	2.16992500144231	1	0.444	5.07340276704277e-12
Hgs	2.46618759507565e-16	1.64797229824696	1	0.778	5.20094301925504e-12
Psmb6	2.56152445604377e-16	-0.721517195077542	1	1	5.4019989253507e-12
Wdr75	2.64434367696585e-16	1.56224242422107	1	0.889	5.57665638035329e-12
Ddx10	2.90356350540078e-16	1.94315413959529	1	0.889	6.12332507653971e-12
Coro1b	2.92630553120342e-16	1.10492774659588	1	0.889	6.17128573475488e-12
Psma6	2.92641073196434e-16	0.394447616947911	1	1	6.17150759263959e-12
Slc39a9	2.93448885989272e-16	2.57202344501366	0.75	0.333	6.18854355662775e-12
Ube2f	3.10273750355264e-16	1.43702907158515	1	1	6.54336312124216e-12
Cog2	3.19546460923637e-16	2.20554891117303	1	0.667	6.73891531441859e-12
Jak2	3.27748121294576e-16	1.08782392122742	1	1	6.91188012998130e-12
Plagl2	3.56756836611283e-16	-2.02150106921092	0.75	0.889	7.52364492729536e-12
Kif13a	3.58022434420147e-16	1.69755432709752	1	0.778	7.55033511948649e-12
Iars	3.67203030877089e-16	1.15556970846524	1	0.778	7.74394471816693e-12
Rpa2	3.74314376854227e-16	-1.51739921690852	1	0.889	7.89391589347879e-12
Ap1m1	3.90799637393057e-16	1.30919979004444	1	0.778	8.24157355298218e-12
Gpn3	3.97288502568244e-16	2.52139737194369	1	0.333	8.37841723066169e-12
Tubgcp5	4.31779800204602e-16	3.22881869049588	0.75	0.333	9.10580420651485e-12
Ppan	4.38486281734494e-16	-1.41199062371998	1	1	9.24723719549874e-12
Ranbp3	4.63158221359331e-16	-1.78038787445734	1	1	9.76754373024693e-12
Nop2	4.63964413326524e-16	-1.61631693346209	1	1	9.78454551264306e-12
Cpm	4.71362538757811e-16	1.42485435763905	0.75	0.333	9.94056457986347e-12
Lepr	4.85562399653032e-16	-1.6983443001389	0.75	0.667	1.02400254462828e-11
Ntan1	5.02193806922453e-16	2.26425238399047	1	0.667	1.05907651941876e-11
Setdb1	5.02468430205477e-16	1.67349917532281	1	0.889	1.05965567246033e-11
Gys1	5.25654522972174e-16	0.932425687715656	1	1	1.10855282349602e-11
Rbmx	5.5732098668142e-16	1.52925306813487	1	0.778	1.17533422881245e-11
Fkbp4	6.06464675916172e-16	-1.02128355836797	1	1	1.27897335503962e-11
Bola2	6.84306929589905e-16	-1.19805046096449	1	1	1.44313488381215e-11
Stk11	7.05804442606769e-16	1.12810482574768	1	0.889	1.48847098901342e-11
E230029C05Rik	7.37953296415625e-16	2.11869967808714	1	0.333	1.55626970681091e-11
Rbck1	7.78892241338749e-16	-1.06990201323016	1	1	1.64260584775929e-11
Cisd1	8.60183844656448e-16	-0.981864659789775	1	1	1.81404170999598e-11
Xbp1	8.87195642388069e-16	-0.922366581711232	1	1	1.8710068902322e-11
Dnmt3a	8.89843982785988e-16	-4.40161698351652	0.25	0.778	1.87659197529737e-11
Cs	8.92107722254389e-16	-0.931390678553888	1	1	1.88136597546228e-11
Dock7	9.42590764694454e-16	1.74108170263844	1	0.556	1.98782966366413e-11
Vps35	9.64239444691306e-16	0.988011649460935	1	0.889	2.0334845649095e-11
Xpnpep1	9.65339682737389e-16	1.47285213439962	1	0.667	2.03580485692488e-11
Rpusd1	9.99260702132619e-16	2.83977639974998	0.75	0.222	2.10734089472748e-11
Elf4	1.0037250686069e-15	1.35434957257974	1	0.889	2.1167557971851e-11
H2-DMa	1.03311177784104e-15	1.4350670702381	1	0.667	2.17872942828896e-11
Smg5	1.03383406094316e-15	-1.74284216050288	1	1	2.18025265112302e-11
Lrrc32	1.03587937078753e-15	-2.13385574673479	0.25	0.778	2.18456600505381e-11
Mrps31	1.10317058692557e-15	2.71424551766612	1	0.444	2.32647645076733e-11
Mapkapk2	1.16267237598871e-15	-0.927828466766592	1	1	2.45195977372259e-11
Itprid2	1.16469550412275e-15	1.12748973512192	1	1	2.45622634864446e-11
H3f3b	1.18697482533805e-15	0.775646062330266	1	1	2.50321120915541e-11
Prr15	1.19311666637268e-15	2.37937836707126	1	0.222	2.51616373771334e-11
Eef1a1	1.19892273090718e-15	0.332379348656263	1	1	2.52840814721015e-11
Prkar2b	1.25499340790716e-15	2.48186900775705	1	0.778	2.64665559793541e-11
Odc1	1.32796507693574e-15	-1.10656012268388	1	1	2.80054555074979e-11
Cxcl2	1.37594067312861e-15	-1.40563880127659	0.75	0.556	2.90172128556093e-11
Nfil3	1.4965371764919e-15	-0.910994993941255	1	1	3.15604725150378e-11
Cib1	1.51334762676075e-15	-1.76733924320973	1	1	3.19149881007576e-11
Nfe2l1	1.63373648742485e-15	0.869495189647957	1	1	3.44538687833028e-11
Hipk2	1.72505053372643e-15	-1.07189291848179	1	1	3.63795907057567e-11
Itm2c	1.79167921880558e-15	0.86180270607998	1	0.889	3.77847230453908e-11
Ahcyl2	1.80697839689159e-15	1.21150410519371	1	0.889	3.81073674120466e-11
Pctp	1.81119316956354e-15	2.33498424771281	0.75	0.333	3.81962527529255e-11
Ddx41	1.99786282532121e-15	2.05311133645956	1	0.333	4.2132929123199e-11
Borcs6	2.00339272789484e-15	2.05311133645956	1	0.556	4.22495492385744e-11
Kif16b	2.01125756205546e-15	3.27228671907199	0.75	0.222	4.24154107261877e-11
Arl8b	2.21986124916338e-15	0.775065384101099	1	1	4.68146538836066e-11
Paip2	2.23344532586015e-15	1.29462074889163	1	0.889	4.71011284770647e-11
Fscn1	2.30413337112086e-15	4.71424551766612	0.75	0.222	4.85918686635679e-11
Ccne1	2.53087138096927e-15	-2.47643804394299	0.5	0.778	5.3373546553261e-11
Gm13546	2.65562155179267e-15	1.25084499682588	0.75	0.667	5.60044029057555e-11
Loxl3	2.67726969251946e-15	2.79795622405535	0.75	0.111	5.64609405455429e-11
Acaa1a	2.86362666061794e-15	1.70667840912085	1	0.667	6.03910226457718e-11
Ggh	2.90116255494958e-15	1.56847437793259	1	0.778	6.11826171213317e-11
Tpp1	3.18724240732954e-15	1.16992500144231	1	0.778	6.72157551281726e-11
Psmd1	3.25278462016048e-15	1.00338581483938	1	1	6.85979748545644e-11
Pi4ka	3.29951007340568e-15	-1.33257533908687	0.75	1	6.95833679380523e-11
Mbp	3.34446573619758e-15	1.34983409145725	1	0.778	7.05314379106707e-11
Tmem120b	3.36839298124633e-15	1.51893263038596	1	0.556	7.10360395815038e-11
Wee1	3.45246797809764e-15	-2.16158914227425	0.75	0.778	7.28090971901012e-11
Arrb1	3.46337306567432e-15	0.880418384247327	1	1	7.30390745820058e-11
Kpna4	3.62245463201951e-15	1.10642205913615	1	1	7.63939457346594e-11
Crebbp	3.71068394660673e-15	1.06543083357121	1	0.889	7.82546137499893e-11
Desi1	3.78610127648549e-15	1.16210549698301	1	0.889	7.98450898198024e-11
Nip7	4.22384915142749e-15	1.39940684756508	1	0.889	8.90767547544544e-11
Bzw1	4.26994935155765e-15	0.836430371869991	1	1	9.00489618749993e-11
Morf4l2	4.49632270235671e-15	1.0703893278914	1	0.778	9.48229494700007e-11
Atox1	4.70482613844342e-15	-0.740912778682869	1	1	9.92200784336333e-11
Tmem63b	4.78827432502694e-15	2.36547581056012	0.75	0.444	1.00979917240493e-10
Eri1	5.03656967784642e-15	-2.30456096291727	1	1	1.06216217936103e-10
Selenbp1	5.25726602720778e-15	1.16992500144231	1	1	1.10870483247785e-10
Sh3kbp1	5.43989619499617e-15	-0.991756005905091	1	1	1.14721970856274e-10
Lrrc8b	5.5628274218001e-15	-3.69707286704269	0.75	1	1.17314467498342e-10
Atp6v1h	5.64693353090961e-15	1.31227792485364	1	1	1.19088181233353e-10
Atp6ap1	6.12101092293511e-15	0.694700496088379	1	1	1.29085999353778e-10
Timp1	6.23160254656363e-15	-0.807449939348835	1	0.556	1.3141826610448e-10
Wdr26	7.12991128987463e-15	0.928916901938518	1	0.889	1.50362699192166e-10
Ip6k1	7.26468368673053e-15	2.31967212094699	1	0.556	1.5320491426946e-10
Pink1	7.36986740336295e-15	2.11478344724985	1	0.333	1.55423133669521e-10
Cgrrf1	9.13418771916745e-15	1.96000193206808	0.75	0.333	1.92630884809522e-10
Fgfr1op	9.40480128524927e-15	1.60288440871842	1	0.778	1.98337854304622e-10
Bmt2	9.53834051675616e-15	2.25238716163429	1	0.556	2.01154063157871e-10
