p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cav1	0.000122295931369163	4.40258575823259	0.75	0.111	1
Ccdc32	0.000126768759997072	2.75488750216347	1	0.111	1
Gfod1	0.000132601541217123	-1.51457317282976	0.25	0.556	1
Plekha2	0.00013335951094634	-0.732777797202773	0.75	0.889	1
C87436	0.000133374263103203	-1.03952836418664	0.75	0.556	1
Nav1	0.000141496241052745	-3.25153876699596	0.25	1	1
Rps6ka1	0.000141986886642476	2.92124588858559	1	0.667	1
Kctd12	0.000142683930043489	2.7042614290935	1	0.556	1
Ddhd1	0.000142930475307303	-0.715432432616566	1	0.778	1
Zfp862-ps	0.000147359693949781	-3.30256277002043	0.25	0.444	1
Ptms	0.00014892858347007	-1.90116997334058	1	1	1
Ccdc130	0.000151879370777064	-1.37196877738696	0.5	0.333	1
Rab34	0.000160760170926544	-2	0.25	0.333	1
Olr1	0.000160873128212909	-3.39126933334589	0.75	1	1
Zfp280b	0.000165305483888245	-0.960471635813362	0.75	0.667	1
Erp44	0.000165389883410618	2.06069593168755	1	0.778	1
Ttc1	0.000165392881285695	0.84799690655495	0.75	0.778	1
Pde1b	0.000167816243770086	3.65535182861255	0.75	0.111	1
Elp6	0.000167991012216026	-1.67442412809749	0.25	0.444	1
Pik3cd	0.000168260547521046	-0.758521737532653	0.75	0.556	1
Cerk	0.000170009444269212	1.04706825365678	0.75	0.333	1
Pcca	0.000173395263183168	-3.24961389007147	0.25	0.444	1
Abca2	0.000175601788361977	-1.5390262165543	0.5	0.444	1
Zfp36	0.000177671768500033	-2.53494696301404	1	1	1
Itga5	0.000179490849233029	-2.53722493828833	1	1	1
Tmem205	0.000182725310688397	-1.48215169513738	0.25	0.556	1
Arhgap45	0.000184230506584764	2.82753280399523	1	0.778	1
Ccdc71	0.000185687461977392	3.40258575823259	0.75	0.111	1
Pus10	0.000185801050685633	3.18878402869363	1	0.333	1
Mink1	0.000193687965545066	-0.757318656122373	0.75	0.889	1
Trmt10b	0.000194695227726891	1.09953567355091	0.5	0.333	1
Utp3	0.000195107104566896	-0.907151221576329	0.75	0.889	1
Clock	0.000197319635261067	-2.45066140900957	0.75	1	1
Sec24b	0.000198850337483979	-2.56961453638772	0.75	1	1
Dhx33	0.000200710095374604	0.915352174356715	0.75	0.556	1
Pnrc2	0.000201343820065913	0.805160708644693	0.75	0.667	1
Gle1	0.00020595862265312	-1.52195270319536	0.25	0.556	1
Bclaf3	0.000212416263333683	-1.21911728930359	1	0.667	1
Dhfr	0.000212441229533536	-1.21911728930359	0.5	0.556	1
Serpinb6a	0.000213881629146461	0.647503966789869	1	0.667	1
Fads3	0.000214581675684123	-1.46566357234881	0.25	0.333	1
Plscr3	0.000220578001328322	-1.19082234233558	0.5	0.556	1
Stat5a	0.000222122424026406	-1.12419443452104	1	1	1
Itpripl1	0.00022485697630721	-0.879543674821988	1	0.667	1
Lmna	0.000224909435831554	-0.888968687611256	0.5	0.667	1
Ncoa1	0.000227848714591707	1.27301849440642	0.5	0.333	1
Lrrc75a	0.000228344464796466	2.35434957257974	1	0.111	1
Mdp1	0.000234572559511408	0.768826693121343	0.75	0.556	1
Zfp282	0.000238765838205644	-1.01543004056961	0.75	0.333	1
Mllt1	0.000238769393655276	-1.01543004056961	0.5	0.556	1
Acvr2b	0.000241372279905242	-1.80989711662006	0.25	0.444	1
Eri1	0.000245568720571854	-2.30456096291727	1	1	1
Tcea2	0.00025809329589053	-1.28950661719499	0.5	0.333	1
Glce	0.000264017109851798	-1.39891783391557	0.25	0.444	1
Eml6	0.000266617440563204	-3.10805974585745	0.25	0.333	1
L2hgdh	0.000267569902912816	-1.69797146255034	0.75	0.556	1
Pde12	0.000277848993828624	-3.0351894284623	0.5	0.889	1
Tjap1	0.000284259914343278	-1.10508204605756	0.5	0.556	1
Cdc14b	0.000286108128643418	-2.3743955147815	0.25	0.333	1
H2-M3	0.000292122316598221	-1.1926450779424	0.75	0.556	1
Plekha8	0.000293151122640685	2.71741279674481	1	0.111	1
Rab32	0.000293301756017394	0.532495080827021	0.75	0.778	1
Igsf6	0.000298204635540866	3.93545974780529	0.75	0.333	1
Smim12	0.000311544894137299	-1.0273764389313	0.5	0.667	1
Ccnk	0.00031279118533156	-1.59946207041627	0.25	0.556	1
Atp8a1	0.000313075675821528	2.60288440871842	1	0.111	1
Cep290	0.000313122281718359	-1.89616418901546	0.25	0.444	1
Tbc1d2b	0.000313296134751926	3.04439411935845	0.75	0.222	1
Kat8	0.000321947402345471	0.951744831392779	0.75	0.556	1
Pid1	0.000322638254259936	3.00642626915943	1	0.667	1
Akr1c13	0.000322855002423429	-1.76867445389354	0.25	0.333	1
Pip4p1	0.000325300855614764	-0.736965594166206	0.75	0.889	1
Rdx	0.000333582991350481	-1.00791387086396	1	1	1
Parp12	0.000335571083385838	2.30742852519225	1	0.333	1
Rubcn	0.00034094197087197	-1.29720100898499	0.25	0.444	1
Mx1	0.000341304921655185	4.16992500144231	0.75	0.222	1
Mmab	0.000348527417935342	-1.41503749927884	0.5	0.444	1
Dpysl5	0.000350421637393059	3.0574502721839	0.75	0.111	1
Wtip	0.000356598227809559	-2.04508788952854	0.25	0.333	1
Eif4ebp1	0.000363560591923067	0.961338379630895	1	1	1
Aoah	0.000370222715054258	2.93545974780529	1	0.111	1
Lratd2	0.000370977930919283	3.74146698640115	1	0.333	1
Tbc1d17	0.000372283264670673	-3.09134031153843	0.75	0.889	1
Rnf145	0.000381937405379582	-0.653609847670727	0.75	0.889	1
Mus81	0.000383361261604381	0.947532580105864	0.5	0.556	1
Zfp668	0.000386946100795172	-1.19464743085354	0.5	0.333	1
Smad3	0.00038996268309319	1.09192248944104	0.25	0.333	1
Dnajc1	0.000401454305419886	-1.86091240248028	1	1	1
Fbxl20	0.000422772605839719	0.723668771552749	1	0.778	1
Gm4707	0.000426285035509457	-2.95109039951905	0.25	0.444	1
Mipep	0.00043666616035462	-1.21150410519371	0.25	0.444	1
Pxdc1	0.00043983041213035	0.926653850429949	0.5	0.333	1
Mtg1	0.000457067655803756	0.781654411726254	0.75	0.556	1
Clcn7	0.000457539438839589	0.552782094972007	0.75	0.778	1
Gpbp1	0.000458466744603629	-0.754667595899665	1	0.778	1
Arhgap35	0.000471872258031661	0.853067896102372	0.75	0.333	1
Mrpl42	0.000473558735058586	-1.08572987402588	1	1	1
Nsf	0.00048130268870336	-1.20686502847957	1	1	1
Zfp180	0.00049316195028427	2.72012208400279	0.75	0.333	1
Atp10a	0.000501111027331794	-1.10092890885078	0.5	0.556	1
Tnfrsf13b	0.000506185016952421	-2.24511249783653	0.25	0.444	1
Tiam2	0.00050618545447705	-2.24511249783653	0.25	0.333	1
Fermt3	0.000506708946960294	0.526068811667588	0.75	0.667	1
Ocstamp	0.000513752273627668	1.40439025507934	0.25	0.333	1
Trim39	0.00051929734044473	-1.47393118833241	0.5	0.444	1
Dnajc21	0.000525773204367978	1.40843708814204	1	1	1
Dhx32	0.000529965050418697	-1.28950661719499	0.5	0.556	1
Tm2d2	0.000531615975214198	2.82319351555438	1	0.778	1
Gm4617	0.000544329906806934	-1.14201900487243	1	1	1
Smad2	0.00054742263813348	-0.684224132094233	0.75	0.889	1
Glrx2	0.00056714000667471	-1.86249647625007	0.75	1	1
Mettl3	0.000581877388609131	-0.952694285221643	0.5	0.444	1
Gfm2	0.000583960176018553	0.802193216941825	0.75	0.444	1
Eed	0.00059498345158397	1.4134820327768	1	1	1
Cyb5r1	0.000598448902271024	-0.888968687611256	0.5	0.556	1
Hps4	0.00060524605591823	2.72012208400279	0.75	0.444	1
Abr	0.00061875571864334	0.832890014164742	0.75	0.444	1
Ehd4	0.00062130182871533	-0.654988291999596	1	0.889	1
Miga2	0.000627546373923678	-1.78427130894456	0.5	0.333	1
Fpr2	0.000635560195067451	3.01792190799726	0.75	0.111	1
Ndor1	0.000635709688827495	2.46538088496848	0.75	0.222	1
Asgr2	0.000637110972810415	3.1333991254172	0.75	0.111	1
Itgal	0.000644450650411996	3.89654865138706	1	0.333	1
Gm6548	0.000658933312041188	2.54843662469604	1	0.111	1
Ear2	0.000660475778605656	-4.15800183406649	0.25	0.778	1
Rhot2	0.000664046959840592	-1.9296106721086	0.25	0.444	1
Stk39	0.000664927555849522	-0.664852616080664	0.75	0.778	1
Fam222b	0.00066958780135416	0.952333566369686	0.75	0.222	1
Pomt2	0.000675784481532505	-1.5742360941281	0.25	0.333	1
Mmp8	0.000679290130510415	-0.477321777533187	0.5	0.667	1
0610009B22Rik	0.00067966817953662	-1.19930880822341	0.5	0.667	1
Snhg4.1	0.000679738250792862	-1.19930880822341	0.5	0.556	1
Aptx	0.00068015511152984	-1.66014999711538	0.25	0.444	1
Tbc1d22b	0.000688875400657612	1.22881869049588	0.5	0.333	1
Cnot6l	0.000709528592122469	0.637051011869611	1	0.778	1
Twnk	0.000712591793127079	0.576550260904956	0.75	0.778	1
Crtc1	0.000714969725325795	-2.77493344436523	0.25	0.444	1
Nphp1	0.000717911282840946	-1.43493705671655	0.25	0.444	1
B3gntl1	0.000756666078948072	-1.11018291775042	0.25	0.556	1
Map3k1	0.000770707979387633	1.61373273941081	1	1	1
Lrrc14	0.000785060895615608	-0.830074998557688	0.5	0.333	1
Hadhb	0.000789641762161073	1.45003292063505	1	0.333	1
Taf1	0.000791912076323242	1.16992500144231	1	1	1
Ddx10	0.000794733804790528	1.94315413959529	1	0.889	1
Oma1	0.000826667685199602	1.01792190799726	0.75	0.222	1
Kmt2c	0.000827140051914656	-0.598749452451233	1	0.889	1
Tnfrsf11a	0.000829392946459524	-1.15200309344505	0.5	0.667	1
Gadd45g	0.00083584628975825	-1.73696559416621	0.25	0.333	1
Rps6ka3	0.000842852933047397	-0.767339243209725	0.75	0.889	1
Dpp8	0.000865017888379748	-2.05246741989414	0.75	1	1
Gm20300	0.000872567583321094	2.51784830486262	0.75	0.111	1
Ddx11	0.000877888492367086	-0.965234581839323	0.25	0.444	1
B3galnt2	0.000887943151681506	-0.949373926930032	0.5	0.556	1
Lonrf3	0.00090142509703139	-1.20204377594465	0.75	0.444	1
Acer3	0.000901547321996097	-1.20204377594465	0.75	0.667	1
Slc7a11	0.000902651110871061	1.56631674792376	1	1	1
Alkbh3	0.000905788761039392	-0.6931931921373	0.5	0.778	1
Irak3	0.000918059100820262	3.29021923516002	1	0.333	1
Npc2	0.00092710627957479	0.812624000711789	1	1	1
Siva1	0.000931845497572368	-1.29255349275385	1	1	1
Chst7	0.000946407939276179	3.86382187371663	1	0.111	1
Get1	0.000972315638212649	-0.765944661137972	0.5	0.778	1
Nufip1	0.000988680167076348	-2.14571683059762	1	1	1
Eif4g1	0.000991824961917902	-1.09461142955671	1	1	1
Hyal1	0.000994597316492334	2.01792190799726	1	0.111	1
Rassf3	0.000994856820023198	-0.780034316058092	0.75	0.667	1
Sesn2	0.000994975700085155	-0.780034316058092	0.5	0.778	1
Zmat5	0.000998104326234505	-3	0.5	0.889	1
Penk	0.00101547524861678	-0.406909618395444	0.25	0.333	1
Cybb	0.00103211319113182	2.30237529746596	1	0.889	1
Trp53	0.00103433104494133	0.664284953382561	0.75	0.667	1
Tirap	0.00104182580035989	-1.33908864604554	0.5	0.556	1
Slc11a2	0.00104513835005059	-0.733113268670599	0.5	0.667	1
Nt5dc2	0.00105488267010819	0.90143616551641	0.75	0.444	1
Blnk	0.00106968639322989	-0.521952703195356	0.75	0.778	1
Snx2	0.00107447189984034	-2.68352633520475	0.5	0.889	1
Mrps31	0.00107813811059595	2.71424551766612	1	0.444	1
Stx2	0.0010859369987632	3.12685627955043	1	0.222	1
Mark3	0.00111446349870796	-1.33430622716599	1	1	1
Abcb10	0.00113144832962614	0.866532857992377	0.75	0.444	1
Dguok	0.00114102089126989	0.616671360448494	1	0.667	1
Trmt61a	0.00115642934790186	-2.05246741989414	0.25	0.444	1
Zmym5	0.00116696422080126	1.86507041991389	1	0.444	1
Diaph1	0.00116840044835035	-1.87883431047754	1	1	1
Abcb1b	0.00118009781574135	0.982297998266541	0.25	0.333	1
Hars2	0.00120715809160306	-0.898246501199267	0.5	0.556	1
Trabd	0.00121153817989335	-0.850539101117403	0.5	0.778	1
Atg9b	0.00121870935991048	0.810382614755172	0.75	0.444	1
Lmbr1l	0.00122919473107104	1.11745758154818	0.5	0.444	1
Bmp2k	0.00123040108004006	0.970824901362617	1	1	1
Dis3l2	0.00126008251171735	0.687324218350834	0.5	0.556	1
Mthfsl	0.00126466896206066	1.76938707185858	1	0.778	1
Fam50a	0.00128878007372539	-0.528248109726834	1	0.778	1
Dnmt3a	0.00132394760054396	-4.40161698351652	0.25	0.778	1
Nfkb2	0.00135356574828868	1.1479406516068	1	1	1
Slc39a13	0.00135474772516279	-2.55254102302878	0.25	0.333	1
Ppan	0.00137904440188899	-1.41199062371998	1	1	1
Cdk19	0.00139628677162584	2.75488750216347	0.75	0.222	1
Plpp5	0.00140735682357378	2.93176526424755	1	0.333	1
Il12rb2	0.0014107488878763	-2.53377504586237	1	1	1
Usp46	0.00142048248922009	-1.05246741989414	0.25	0.444	1
Mt2	0.00142111464927846	-1.9871583982462	1	1	1
Mpi	0.00144764257464753	-1.29956028185891	0.25	0.333	1
Il1rn	0.00145096347791291	-2.13468559722698	1	1	1
Sh3bp2	0.00145667966521437	0.781359713524659	0.5	0.778	1
Entpd6	0.00146551115077896	-4.31657486039316	0.25	0.667	1
Clec4b1	0.00148551819575147	1.24392558288609	0.25	0.333	1
Pwp2	0.00148655628631426	-1.00695276064177	0.5	0.556	1
Rnaseh1	0.00148909998006752	2.22881869049588	0.75	0.222	1
Chpf	0.00149882937941436	0.889817082249577	0.75	0.444	1
Nme6	0.00151414186073565	-0.986579484237679	0.75	0.444	1
Gm45640	0.00155520950433543	-1.39301119294884	0.25	0.444	1
Ccdc85b	0.00157140198686937	-1.0899421253128	0.5	0.556	1
Rasal2	0.00157182654737758	3.26508223448265	0.75	0.111	1
Rcan3	0.00157512380658088	-0.933168491521791	0.5	0.556	1
Sh3bp5l	0.00158847931008511	-1.20858662181142	0.25	0.444	1
Vsig10	0.0015907485833473	2.58496250072116	0.75	0.222	1
Rint1	0.00168559788961467	0.971985623830403	0.25	0.333	1
Htatip2	0.00171636637879976	2.84799690655495	1	0.556	1
Trim56	0.00171899434227223	2.65535182861255	0.75	0.111	1
Tmem202	0.00172316077851932	-1.13492958008611	0.25	0.444	1
Fcho1	0.00172320941805399	-1.51813099224295	0.5	0.556	1
Hk3	0.00175051321516618	-1.61143471208235	0.25	0.444	1
Nup85	0.00175105286643675	0.421656758210605	1	0.889	1
Fam133b	0.00176312112919682	-0.973032952399731	1	0.667	1
Rassf5	0.00176337883325004	-0.973032952399731	0.25	0.556	1
Pcmtd2	0.00178532120235643	-1.1030934929641	0.75	0.556	1
Timp3	0.00178538650547044	-1.1030934929641	0.25	0.444	1
Uvssa	0.00179630656669313	1.16992500144231	0.25	0.333	1
Btg2	0.00182316469332601	-2.43071912151111	0.75	1	1
Arhgap31	0.00182427835261847	-1.96131953183594	0.75	1	1
Setdb1	0.00186660522358585	1.67349917532281	1	0.889	1
Thoc6	0.001902223196297	0.659309842181238	1	0.556	1
Gal3st2c	0.00190666229410684	-0.872244452801627	1	1	1
1700037C18Rik	0.00192998640717684	-1.72315979464118	0.25	0.333	1
E2f4	0.00194645934117585	-2.4796904576211	0.75	1	1
Mmp12	0.00194897683015481	3.05602881984186	1	0.889	1
Snapin	0.00196887030064526	2.38222860515518	1	0.667	1
Fxr2	0.0019700064640143	-2.55980902349282	0.75	0.889	1
Pot1a	0.00197789355998041	-2.90046432644909	0.5	0.778	1
Gadd45a	0.0019966175123768	-2.41503749927884	0.25	0.333	1
Exo5	0.00201478404190489	2.49185309632967	0.75	0.111	1
Ranbp3	0.00202738723660082	-1.78038787445734	1	1	1
Mrps7	0.00202995449389733	-2.24188859696224	0.5	1	1
Phf21a	0.00207184550203425	1.59618975614441	1	0.667	1
Per1	0.0020958028093133	-1.08641475181747	0.5	0.667	1
Gm47644	0.00210702993139097	1.71049338280502	0.75	0.111	1
Swt1	0.00210841580190258	1.16992500144231	0.25	0.333	1
Ncor2	0.00211237153004638	-1.86960336274433	1	1	1
Iffo2	0.00215041127980619	2.09592441999854	0.75	0.111	1
Ccdc91	0.00220397522887697	0.754887502163469	0.75	0.333	1
Mcph1	0.00220468363935508	0.754887502163469	0.75	0.444	1
Tk2	0.0022183543069162	-1.03170885972734	0.25	0.556	1
Mob3c	0.00222052876715084	-1.69514541847158	0.25	0.333	1
Skil	0.00224187823507098	1.79997539169201	1	1	1
Vps26b	0.00225874214355591	-0.691098585408877	0.5	0.778	1
Scai	0.00226558680069549	-1.28950661719499	0.5	0.444	1
Tmco4	0.00226575383971209	-1.28950661719499	0.5	0.444	1
Rnf138	0.00230236982191833	2	0.75	0.556	1
Stx5a	0.00234655163667578	2.55987151975833	1	0.444	1
Tug1	0.00234837985992949	-2.24100809950379	0.75	0.889	1
Mrpl23	0.00235345453298119	1.93545974780529	0.75	0.111	1
Ltbp3	0.00235522724226583	-0.964724525252469	0.75	0.444	1
Saa3	0.00238026656697432	6.01024012227432	0.75	0.111	1
Mrm3	0.00239849049477164	0.784634845557521	0.5	0.444	1
Dgkz	0.00240796784830047	-2.32106135106983	0.75	1	1
Chid1	0.00243957707152852	-0.80870134776512	0.25	0.444	1
Vamp1	0.00244375312085537	3.28540221886225	0.75	0.111	1
Recql	0.00244679923610038	1.84799690655495	0.75	0.111	1
Apln	0.00247537792970706	-0.60212305187934	0.75	0.444	1
Snx14	0.00249257395933312	-3.18762700317577	0.75	0.778	1
Ftsj1	0.00252891328126447	0.822001698022006	0.75	0.222	1
Cyp4v3	0.00256605641332294	2.75488750216347	0.75	0.111	1
Ric8a	0.00258888979619777	-0.561258240129888	0.75	0.778	1
Klhl3	0.00262995318977361	3.55896729218821	1	0.222	1
Cbx4	0.0026606009741713	1.05889368905357	0.5	0.333	1
Rap2a	0.00266672746788837	-0.785495488093865	1	1	1
Ift46	0.00270253696263634	0.834321969657873	0.5	0.444	1
Cdan1	0.00270258047419669	0.834321969657873	0.5	0.333	1
Pak4	0.00280737501637352	1.01792190799726	0.25	0.333	1
Ctnna1	0.00287698857861338	2.51882014392994	1	0.889	1
Fgfr1op2	0.00287891911277085	1.17914353147169	1	1	1
Meak7	0.00288596782976856	-1.05246741989414	0.25	0.333	1
Zfp280c	0.00288613140309594	-1.05246741989414	0.5	0.444	1
Usp19	0.0028911306710632	-2.61029379067778	1	1	1
Pitrm1	0.00292557740061787	-0.584164770515104	1	0.778	1
Acrbp	0.00295435578258666	-1.63742992061529	0.25	0.333	1
Prpsap2	0.00295454107672356	-1.63742992061529	0.25	0.444	1
Wdr70	0.00303766793675752	0.863263663208261	0.5	0.444	1
Actr5	0.00304671659531099	-2.26303440583379	0.25	0.333	1
Pdlim7	0.0030557931913664	2.85442317571438	0.75	0.333	1
Ilvbl	0.0030608946815774	-1.13263776857812	0.5	0.556	1
Prr14	0.00307193770611432	2.51096191927738	1	0.444	1
Sgms2	0.00307305376178352	1.6724253419715	0.75	0.333	1
Ntan1	0.00307515397596315	2.26425238399047	1	0.667	1
Rapgef1	0.00308213227759335	-2.6294811674998	0.5	1	1
Tmem19	0.00312587036472517	-0.630050390249694	0.5	0.889	1
Cd200r1	0.00316983529911595	1.05444778402238	0.5	0.444	1
Snrnp25	0.00316988321589647	0.671471493975831	1	0.556	1
Fto	0.0031703458429253	0.651051691178928	1	0.667	1
Nsdhl	0.00318936714913186	0.466906739199444	0.75	0.667	1
Abtb2	0.00319184411671576	-3.3536369546147	0.25	0.778	1
Traf3	0.00319545300415395	2.72412524839278	1	0.778	1
Slc19a2	0.00321296176315803	0.590911767052342	0.75	0.778	1
Utp25	0.00322808208257056	-0.917537839808027	0.5	0.667	1
Rbl2	0.00327431543165149	-1.41503749927884	0.25	0.444	1
Glrx	0.00332591987370056	-1.34701907585019	1	1	1
Tubgcp5	0.00333432957516997	3.22881869049588	0.75	0.333	1
Tars2	0.00334074376021089	-0.540568381362703	0.75	0.778	1
Atp8b2	0.00335518622997614	1.01238372445583	0.25	0.333	1
Nt5dc1	0.00335556757189539	1.01238372445583	0.5	0.444	1
Dnajc12	0.00336552801731891	2.09192248944104	1	0.444	1
Marcksl1	0.00339751015365983	1.74165167500677	1	1	1
Spg11	0.00339978917561774	1.10281080558378	0.5	0.333	1
Poldip2	0.00343210274131971	-1.89308479608349	0.75	1	1
Slc29a2	0.00347264804952787	-1.0084122398162	0.25	0.556	1
Rasa1	0.00348037431740674	2.3295816674308	1	0.667	1
Ube2f	0.00349804388629262	1.43702907158515	1	1	1
Fads2	0.00352972332211352	0.307934822807862	1	0.667	1
Mxi1	0.00353908890975214	2.90053510056869	1	0.667	1
Slc12a2	0.0035393291342863	-2.20858662181142	0.25	0.333	1
Ncoa3	0.00362018031580759	-2.19930880822341	1	1	1
Psme1	0.00362259371927359	0.70089261252274	1	1	1
Zdhhc24	0.00364834922850277	2.72246602447109	1	0.111	1
Sec61b	0.00372723907590535	1.17475815517826	1	1	1
Arhgap4	0.00373243044819546	-1.22239242133645	0.25	0.333	1
Cox19	0.00373925161324097	-1.07800251200127	0.5	0.556	1
Cds2	0.0037481149415736	-0.573583438590666	1	0.778	1
Kansl1	0.0037510389559918	2.16992500144231	0.75	0.667	1
Ip6k1	0.00377294637724125	2.31967212094699	1	0.556	1
Lss	0.00381743236897119	0.450420377342329	0.75	0.778	1
Trappc11	0.00385516216176285	-2.98994633533608	0.25	0.889	1
Tnk2	0.003860789307553	-1.04639290548445	0.5	0.444	1
Adck2	0.00387245810206539	3.16992500144231	0.75	0.111	1
Dusp23	0.0038728590870037	-2.81713594285019	0.25	0.778	1
Urb2	0.00391149116444104	-1.17402939977505	0.5	0.333	1
Cep70	0.00400869934352619	-1.31550182572793	0.25	0.333	1
Ccdc50	0.00403466922576569	1.44982642309789	1	1	1
Upp1	0.00404554635037391	-0.618570893363976	0.5	0.667	1
Ift43	0.00408440799227752	0.914667946200238	0.5	0.333	1
Endod1	0.0040848817339812	-1.13124453327825	0.5	0.444	1
Ptpn2	0.00409508220133071	-1.45840500858836	1	1	1
Septin8	0.00412723444576508	0.584962500721157	0.75	0.778	1
Sptlc1	0.00413688325536554	2.58496250072116	0.75	0.556	1
Pot1b	0.00419095284433515	2.01792190799726	0.75	0.111	1
Serpina3g	0.00420052104556156	-4.80480823994726	0.25	0.778	1
Dars2	0.00420542046080858	-1.73696559416621	0.5	0.333	1
Larp4b	0.00420875232772046	1.25832011738803	1	1	1
Slc25a28	0.0042147963875627	-0.764979970335803	0.75	0.667	1
Poglut1	0.00422205729105595	3.65412452522855	1	0.444	1
Yaf2	0.00425316261279154	-3.19719186721131	0.5	0.778	1
Arid5b	0.00428457407423683	0.680886920719692	0.5	0.333	1
Setd6	0.00429960149066434	-3.43888424123321	0.25	0.667	1
Mrtfb	0.00432217381513668	-1.69797146255034	1	1	1
Phb	0.00436680575705839	-1.78003431605809	0.75	1	1
Nfrkb	0.00445252016782436	2.16992500144231	0.75	0.444	1
Impdh1	0.00448931210569875	-0.714597781137752	0.75	0.556	1
Pskh1	0.00455071295137	0.567260498987697	0.5	0.444	1
Srek1ip1	0.00456254707038984	-0.721698837512895	0.75	0.778	1
Crcp	0.00459506795161987	2.63624300566485	1	0.556	1
1810055G02Rik	0.004690916250821	-0.641629909144577	0.75	0.556	1
Chd1	0.00469286449962247	-1.31550182572793	1	1	1
Sh3bgrl	0.00473440979735348	1.12010230280374	1	1	1
Piwil2	0.00473746438631774	-1.28950661719498	0.5	0.333	1
Cpt2	0.00475625309081582	-0.974464907892862	0.75	0.444	1
Cd52	0.00475899840711895	-1.33022911147448	1	1	1
Lmnb2	0.00482206526948826	-0.753839412730602	0.5	0.444	1
Chmp1a	0.0048494622507813	0.396032838277748	1	0.778	1
Szrd1	0.00485214975388602	-1.36849491334181	1	1	1
G6pdx	0.0049059546024524	2.21386834902991	1	1	1
Slc39a6	0.0049060389398581	0.613531652917927	0.75	0.667	1
Mef2a	0.00492976168402836	2.18487534290828	1	0.667	1
Coq5	0.00500320497966631	0.630766190334281	0.25	0.333	1
Smpd1	0.00500753261200711	-0.793549122532573	0.5	0.444	1
Minpp1	0.00501724337593543	-0.697971462550342	0.75	0.667	1
